city,housecode_complete,house,location,time,temp,rh,dewpt
Neiva,NE1-in,NE1,in,2019-09-21 0:00:00,23.90,82.56,20.78
Neiva,NE1-in,NE1,in,2019-09-21 4:00:00,23.46,81.95,20.23
Neiva,NE1-in,NE1,in,2019-09-21 8:00:00,23.60,84.51,20.87
Neiva,NE1-in,NE1,in,2019-09-21 12:00:00,27.81,61.43,19.73
Neiva,NE1-in,NE1,in,2019-09-21 16:00:00,30.17,48.13,18.01
Neiva,NE1-in,NE1,in,2019-09-21 20:00:00,27.67,65.58,20.66
Neiva,NE1-in,NE1,in,2019-09-22 0:00:00,26.22,71.08,20.59
Neiva,NE1-in,NE1,in,2019-09-22 4:00:00,24.97,73.16,19.85
Neiva,NE1-in,NE1,in,2019-09-22 8:00:00,25.42,74.86,20.66
Neiva,NE1-in,NE1,in,2019-09-22 12:00:00,29.89,54.33,19.69
Neiva,NE1-in,NE1,in,2019-09-22 16:00:00,29.91,58.52,20.92
Neiva,NE1-in,NE1,in,2019-09-22 20:00:00,27.97,66.14,21.08
Neiva,NE1-in,NE1,in,2019-09-23 0:00:00,26.67,65.90,19.79
Neiva,NE1-in,NE1,in,2019-09-23 4:00:00,25.00,65.41,18.08
Neiva,NE1-in,NE1,in,2019-09-23 8:00:00,24.88,66.26,18.18
Neiva,NE1-in,NE1,in,2019-09-23 12:00:00,30.15,48.57,18.13
Neiva,NE1-in,NE1,in,2019-09-23 16:00:00,32.82,38.20,16.73
Neiva,NE1-in,NE1,in,2019-09-23 20:00:00,30.19,49.97,18.62
Neiva,NE1-in,NE1,in,2019-09-24 0:00:00,28.99,50.45,17.68
Neiva,NE1-in,NE1,in,2019-09-24 4:00:00,27.85,53.74,17.63
Neiva,NE1-in,NE1,in,2019-09-24 8:00:00,27.68,55.48,17.98
Neiva,NE1-in,NE1,in,2019-09-24 12:00:00,30.69,45.50,17.59
Neiva,NE1-in,NE1,in,2019-09-24 16:00:00,31.94,39.25,16.37
Neiva,NE1-in,NE1,in,2019-09-24 20:00:00,29.75,49.25,17.99
Neiva,NE1-in,NE1,in,2019-09-25 0:00:00,28.43,49.52,16.87
Neiva,NE1-in,NE1,in,2019-09-25 4:00:00,27.56,52.51,17.00
Neiva,NE1-in,NE1,in,2019-09-25 8:00:00,27.69,52.32,17.06
Neiva,NE1-in,NE1,in,2019-09-25 12:00:00,32.47,36.84,15.85
Neiva,NE1-in,NE1,in,2019-09-25 16:00:00,35.24,32.48,16.30
Neiva,NE1-in,NE1,in,2019-09-25 20:00:00,32.29,40.74,17.28
Neiva,NE1-in,NE1,in,2019-09-26 0:00:00,30.51,44.39,17.04
Neiva,NE1-in,NE1,in,2019-09-26 4:00:00,29.24,45.43,16.25
Neiva,NE1-in,NE1,in,2019-09-26 8:00:00,28.79,51.10,17.70
Neiva,NE1-in,NE1,in,2019-09-26 12:00:00,32.73,35.00,15.28
Neiva,NE1-in,NE1,in,2019-09-26 16:00:00,34.96,31.70,15.67
Neiva,NE1-in,NE1,in,2019-09-26 20:00:00,31.87,45.25,18.57
Neiva,NE1-in,NE1,in,2019-09-27 0:00:00,29.64,50.50,18.29
Neiva,NE1-in,NE1,in,2019-09-27 4:00:00,27.86,60.94,19.65
Neiva,NE1-in,NE1,in,2019-09-27 8:00:00,27.32,64.79,20.14
Neiva,NE1-in,NE1,in,2019-09-27 12:00:00,31.06,49.24,19.19
Neiva,NE1-in,NE1,in,2019-09-27 16:00:00,30.55,55.63,20.69
Neiva,NE1-in,NE1,in,2019-09-27 20:00:00,29.11,54.78,19.10
Neiva,NE1-in,NE1,in,2019-09-28 0:00:00,27.50,57.30,18.32
Neiva,NE1-in,NE1,in,2019-09-28 4:00:00,26.34,61.58,18.39
Neiva,NE1-in,NE1,in,2019-09-28 8:00:00,26.28,64.18,19.00
Neiva,NE1-in,NE1,in,2019-09-28 12:00:00,31.28,46.60,18.51
Neiva,NE1-in,NE1,in,2019-09-28 16:00:00,34.15,34.92,16.48
Neiva,NE1-in,NE1,in,2019-09-28 20:00:00,31.55,44.73,18.10
Neiva,NE1-in,NE1,in,2019-09-29 0:00:00,29.54,54.80,19.51
Neiva,NE1-in,NE1,in,2019-09-29 4:00:00,28.40,59.83,19.86
Neiva,NE1-in,NE1,in,2019-09-29 8:00:00,26.52,68.35,20.24
Neiva,NE1-in,NE1,in,2019-09-29 12:00:00,28.04,63.33,20.45
Neiva,NE1-in,NE1,in,2019-09-29 16:00:00,30.09,54.30,19.87
Neiva,NE1-in,NE1,in,2019-09-29 20:00:00,28.67,59.66,20.07
Neiva,NE1-in,NE1,in,2019-09-30 0:00:00,27.25,64.42,19.97
Neiva,NE1-in,NE1,in,2019-09-30 4:00:00,26.12,65.23,19.11
Neiva,NE1-in,NE1,in,2019-09-30 8:00:00,26.21,67.44,19.73
Neiva,NE1-in,NE1,in,2019-09-30 12:00:00,30.61,49.20,18.76
Neiva,NE1-in,NE1,in,2019-09-30 16:00:00,33.47,40.76,18.34
Neiva,NE1-in,NE1,in,2019-09-30 20:00:00,30.77,45.99,17.83
Neiva,NE1-in,NE1,in,2019-10-01 0:00:00,29.26,57.15,19.92
Neiva,NE1-in,NE1,in,2019-10-01 4:00:00,27.98,60.77,19.72
Neiva,NE1-in,NE1,in,2019-10-01 8:00:00,26.78,67.27,20.23
Neiva,NE1-in,NE1,in,2019-10-01 12:00:00,30.50,51.52,19.40
Neiva,NE1-in,NE1,in,2019-10-01 16:00:00,31.35,53.38,20.76
Neiva,NE1-in,NE1,in,2019-10-01 20:00:00,29.17,60.39,20.74
Neiva,NE1-in,NE1,in,2019-10-02 0:00:00,27.57,59.41,18.97
Neiva,NE1-in,NE1,in,2019-10-02 4:00:00,26.58,60.72,18.40
Neiva,NE1-in,NE1,in,2019-10-02 8:00:00,26.66,65.48,19.68
Neiva,NE1-in,NE1,in,2019-10-02 12:00:00,27.97,71.47,22.35
Neiva,NE1-in,NE1,in,2019-10-02 16:00:00,28.98,65.18,21.80
Neiva,NE1-in,NE1,in,2019-10-02 20:00:00,27.52,71.42,21.91
Neiva,NE1-in,NE1,in,2019-10-03 0:00:00,25.99,68.65,19.81
Neiva,NE1-in,NE1,in,2019-10-03 4:00:00,24.99,75.65,20.41
Neiva,NE1-in,NE1,in,2019-10-03 8:00:00,24.32,79.73,20.62
Neiva,NE1-in,NE1,in,2019-10-03 12:00:00,25.32,78.22,21.28
Neiva,NE1-in,NE1,in,2019-10-03 16:00:00,25.95,80.43,22.35
Neiva,NE1-in,NE1,in,2019-10-03 20:00:00,25.20,82.64,22.06
Neiva,NE1-in,NE1,in,2019-10-04 0:00:00,24.32,79.39,20.55
Neiva,NE1-in,NE1,in,2019-10-04 4:00:00,23.35,79.16,19.55
Neiva,NE1-in,NE1,in,2019-10-04 8:00:00,23.50,81.93,20.26
Neiva,NE1-in,NE1,in,2019-10-04 12:00:00,27.16,63.10,19.56
Neiva,NE1-in,NE1,in,2019-10-04 16:00:00,30.52,47.92,18.26
Neiva,NE1-in,NE1,in,2019-10-04 20:00:00,27.81,63.18,20.19
Neiva,NE1-in,NE1,in,2019-10-05 0:00:00,25.93,69.02,19.83
Neiva,NE1-in,NE1,in,2019-10-05 4:00:00,24.38,72.59,19.16
Neiva,NE1-in,NE1,in,2019-10-05 8:00:00,24.45,75.26,19.81
Neiva,NE1-in,NE1,in,2019-10-05 12:00:00,28.63,64.93,21.41
Neiva,NE1-in,NE1,in,2019-10-05 16:00:00,31.31,51.22,20.06
Neiva,NE1-in,NE1,in,2019-10-05 20:00:00,28.94,62.24,21.02
Neiva,NE1-in,NE1,in,2019-10-06 0:00:00,26.98,66.28,20.18
Neiva,NE1-in,NE1,in,2019-10-06 4:00:00,25.92,69.28,19.88
Neiva,NE1-in,NE1,in,2019-10-06 8:00:00,25.96,68.26,19.69
Neiva,NE1-in,NE1,in,2019-10-06 12:00:00,27.73,66.25,20.89
Neiva,NE1-in,NE1,in,2019-10-06 16:00:00,29.85,52.53,19.11
Neiva,NE1-in,NE1,in,2019-10-06 20:00:00,27.99,65.01,20.82
Neiva,NE1-in,NE1,in,2019-10-07 0:00:00,26.86,67.61,20.39
Neiva,NE1-in,NE1,in,2019-10-07 4:00:00,26.12,72.83,20.89
Neiva,NE1-in,NE1,in,2019-10-07 8:00:00,25.79,75.25,21.10
Neiva,NE1-in,NE1,in,2019-10-07 12:00:00,28.65,61.81,20.63
Neiva,NE1-in,NE1,in,2019-10-07 16:00:00,30.80,52.32,19.93
Neiva,NE1-in,NE1,in,2019-10-07 20:00:00,29.15,61.37,20.98
Neiva,NE1-in,NE1,in,2019-10-08 0:00:00,27.75,68.67,21.49
Neiva,NE1-in,NE1,in,2019-10-08 4:00:00,26.37,72.90,21.14
Neiva,NE1-in,NE1,in,2019-10-08 8:00:00,25.46,74.61,20.64
Neiva,NE1-in,NE1,in,2019-10-08 12:00:00,27.09,65.61,20.12
Neiva,NE1-in,NE1,in,2019-10-08 16:00:00,28.00,57.37,18.81
Neiva,NE1-in,NE1,in,2019-10-08 20:00:00,26.65,65.90,19.77
Neiva,NE1-in,NE1,in,2019-10-09 0:00:00,24.88,69.67,18.98
Neiva,NE1-in,NE1,in,2019-10-09 4:00:00,23.51,71.55,18.09
Neiva,NE1-in,NE1,in,2019-10-09 8:00:00,23.50,74.96,18.82
Neiva,NE1-in,NE1,in,2019-10-09 12:00:00,26.32,62.27,18.55
Neiva,NE1-in,NE1,in,2019-10-09 16:00:00,29.05,50.53,17.76
Neiva,NE1-in,NE1,in,2019-10-09 20:00:00,27.74,56.74,18.40
Neiva,NE1-in,NE1,in,2019-10-10 0:00:00,26.98,60.65,18.75
Neiva,NE1-in,NE1,in,2019-10-10 4:00:00,25.91,63.34,18.43
Neiva,NE1-in,NE1,in,2019-10-10 8:00:00,26.28,59.96,17.91
Neiva,NE1-in,NE1,in,2019-10-10 12:00:00,29.70,48.12,17.57
Neiva,NE1-in,NE1,in,2019-10-10 16:00:00,30.91,47.57,18.50
Neiva,NE1-in,NE1,in,2019-10-10 20:00:00,28.47,52.32,17.78
Neiva,NE1-in,NE1,in,2019-10-11 0:00:00,27.29,53.87,17.15
Neiva,NE1-in,NE1,in,2019-10-11 4:00:00,26.06,58.41,17.29
Neiva,NE1-in,NE1,in,2019-10-11 8:00:00,25.64,60.20,17.37
Neiva,NE1-in,NE1,in,2019-10-11 12:00:00,29.73,45.55,16.73
Neiva,NE1-in,NE1,in,2019-10-11 16:00:00,32.20,36.49,15.47
Neiva,NE1-in,NE1,in,2019-10-11 20:00:00,30.03,47.24,17.58
Neiva,NE1-in,NE1,in,2019-10-12 0:00:00,29.05,49.18,17.33
Neiva,NE1-in,NE1,in,2019-10-12 4:00:00,28.02,54.46,18.00
Neiva,NE1-in,NE1,in,2019-10-12 8:00:00,27.61,64.80,20.41
Neiva,NE1-in,NE1,in,2019-10-12 12:00:00,30.33,48.78,18.37
Neiva,NE1-in,NE1,in,2019-10-12 16:00:00,31.43,43.61,17.59
Neiva,NE1-in,NE1,in,2019-10-12 20:00:00,29.29,53.12,18.78
Neiva,NE1-in,NE1,in,2019-10-13 0:00:00,27.81,57.76,18.74
Neiva,NE1-in,NE1,in,2019-10-13 4:00:00,27.22,56.25,17.77
Neiva,NE1-in,NE1,in,2019-10-13 8:00:00,27.40,57.00,18.15
Neiva,NE1-in,NE1,in,2019-10-13 12:00:00,30.93,42.25,16.63
Neiva,NE1-in,NE1,in,2019-10-13 16:00:00,32.35,39.55,16.86
Neiva,NE1-in,NE1,in,2019-10-13 20:00:00,29.75,44.27,16.30
Neiva,NE1-in,NE1,in,2019-10-14 0:00:00,28.38,51.82,17.54
Neiva,NE1-in,NE1,in,2019-10-14 4:00:00,27.36,53.57,17.12
Neiva,NE1-in,NE1,in,2019-10-14 8:00:00,26.99,54.15,16.96
Neiva,NE1-in,NE1,in,2019-10-14 12:00:00,28.95,48.30,16.96
Neiva,NE1-in,NE1,in,2019-10-14 16:00:00,30.59,44.47,17.13
Neiva,NE1-in,NE1,in,2019-10-14 20:00:00,28.83,53.37,18.42
Neiva,NE1-in,NE1,in,2019-10-15 0:00:00,27.43,56.99,18.18
Neiva,NE1-in,NE1,in,2019-10-15 4:00:00,25.88,60.11,17.57
Neiva,NE1-in,NE1,in,2019-10-15 8:00:00,25.56,68.39,19.33
Neiva,NE1-in,NE1,in,2019-10-15 12:00:00,28.54,58.60,19.66
Neiva,NE1-in,NE1,in,2019-10-15 16:00:00,28.77,59.45,20.11
Neiva,NE1-in,NE1,in,2019-10-15 20:00:00,27.69,63.51,20.16
Neiva,NE1-in,NE1,in,2019-10-16 0:00:00,26.85,63.67,19.41
Neiva,NE1-in,NE1,in,2019-10-16 4:00:00,25.96,64.52,18.78
Neiva,NE1-in,NE1,in,2019-10-16 8:00:00,25.77,68.12,19.47
Neiva,NE1-in,NE1,in,2019-10-16 12:00:00,29.26,52.98,18.70
Neiva,NE1-in,NE1,in,2019-10-16 16:00:00,29.96,56.83,20.49
Neiva,NE1-in,NE1,in,2019-10-16 20:00:00,28.45,61.15,20.26
Neiva,NE1-in,NE1,in,2019-10-17 0:00:00,27.06,60.95,18.90
Neiva,NE1-in,NE1,in,2019-10-17 4:00:00,25.87,64.06,18.57
Neiva,NE1-in,NE1,in,2019-10-17 8:00:00,25.56,67.43,19.10
Neiva,NE1-in,NE1,in,2019-10-17 12:00:00,29.45,53.46,19.03
Neiva,NE1-in,NE1,in,2019-10-17 16:00:00,31.60,43.80,17.81
Neiva,NE1-in,NE1,in,2019-10-17 20:00:00,29.70,53.21,19.18
Neiva,NE1-in,NE1,in,2019-10-18 0:00:00,27.80,59.52,19.21
Neiva,NE1-in,NE1,in,2019-10-18 4:00:00,26.36,70.10,20.50
Neiva,NE1-in,NE1,in,2019-10-18 8:00:00,25.44,76.38,21.00
Neiva,NE1-in,NE1,in,2019-10-18 12:00:00,27.65,66.92,20.97
Neiva,NE1-in,NE1,in,2019-10-18 16:00:00,30.24,55.52,20.37
Neiva,NE1-in,NE1,in,2019-10-18 20:00:00,28.25,63.91,20.79
Neiva,NE1-in,NE1,in,2019-10-19 0:00:00,27.28,65.65,20.31
Neiva,NE1-in,NE1,in,2019-10-19 4:00:00,26.31,72.92,21.09
Neiva,NE1-in,NE1,in,2019-10-19 8:00:00,25.37,77.85,21.25
Neiva,NE1-in,NE1,in,2019-10-19 12:00:00,26.92,70.94,21.22
Neiva,NE1-in,NE1,in,2019-10-19 16:00:00,27.40,66.65,20.67
Neiva,NE1-in,NE1,in,2019-10-19 20:00:00,26.54,75.02,21.78
Neiva,NE1-in,NE1,in,2019-10-20 0:00:00,25.81,73.58,20.76
Neiva,NE1-in,NE1,in,2019-10-20 4:00:00,25.00,75.20,20.33
Neiva,NE1-in,NE1,in,2019-10-20 8:00:00,24.51,81.20,21.11
Neiva,NE1-in,NE1,in,2019-10-20 12:00:00,26.51,74.72,21.68
Neiva,NE1-in,NE1,in,2019-10-20 16:00:00,27.54,68.69,21.29
Neiva,NE1-in,NE1,in,2019-10-20 20:00:00,26.75,73.59,21.66
Neiva,NE1-in,NE1,in,2019-10-21 0:00:00,25.53,74.77,20.75
Neiva,NE1-in,NE1,in,2019-10-21 4:00:00,24.57,76.47,20.18
Neiva,NE1-in,NE1,in,2019-10-21 8:00:00,24.36,75.60,19.80
Neiva,NE1-in,NE1,in,2019-10-21 12:00:00,27.61,64.99,20.46
Neiva,NE1-in,NE1,in,2019-10-21 16:00:00,28.89,65.06,21.69
Neiva,NE1-in,NE1,in,2019-10-21 20:00:00,27.10,72.88,21.84
Neiva,NE1-in,NE1,in,2019-10-22 0:00:00,26.55,72.15,21.15
Neiva,NE1-in,NE1,in,2019-10-22 4:00:00,25.16,76.58,20.78
Neiva,NE1-in,NE1,in,2019-10-22 8:00:00,24.59,82.67,21.47
Neiva,NE1-in,NE1,in,2019-10-22 12:00:00,26.85,70.10,20.97
Neiva,NE1-in,NE1,in,2019-10-22 16:00:00,29.73,59.19,20.93
Neiva,NE1-in,NE1,in,2019-10-22 20:00:00,28.24,61.08,20.04
Neiva,NE1-in,NE1,in,2019-10-23 0:00:00,26.83,71.37,21.24
Neiva,NE1-in,NE1,in,2019-10-23 4:00:00,25.27,76.17,20.79
Neiva,NE1-in,NE1,in,2019-10-23 8:00:00,24.94,80.05,21.29
Neiva,NE1-in,NE1,in,2019-10-23 12:00:00,26.43,74.29,21.52
Neiva,NE1-in,NE1,in,2019-10-23 16:00:00,27.58,71.90,22.08
Neiva,NE1-in,NE1,in,2019-10-23 20:00:00,26.60,77.58,22.38
Neiva,NE1-in,NE1,in,2019-10-24 0:00:00,25.87,80.13,22.21
Neiva,NE1-in,NE1,in,2019-10-24 4:00:00,25.08,79.93,21.40
Neiva,NE1-in,NE1,in,2019-10-24 8:00:00,24.85,80.15,21.22
Neiva,NE1-in,NE1,in,2019-10-24 12:00:00,27.32,72.16,21.90
Neiva,NE1-in,NE1,in,2019-10-24 16:00:00,29.57,56.21,19.94
Neiva,NE1-in,NE1,in,2019-10-24 20:00:00,28.18,71.18,22.49
Neiva,NE1-in,NE1,in,2019-10-25 0:00:00,27.26,76.77,22.85
Neiva,NE1-in,NE1,in,2019-10-25 4:00:00,25.99,77.03,21.68
Neiva,NE1-in,NE1,in,2019-10-25 8:00:00,25.72,81.80,22.40
Neiva,NE1-in,NE1,in,2019-10-25 12:00:00,28.23,68.61,21.93
Neiva,NE1-in,NE1,in,2019-10-25 16:00:00,29.35,60.50,20.94
Neiva,NE1-in,NE1,in,2019-10-25 20:00:00,27.43,69.29,21.33
Neiva,NE1-in,NE1,in,2019-10-26 0:00:00,26.72,72.08,21.30
Neiva,NE1-in,NE1,in,2019-10-26 4:00:00,25.96,73.51,20.89
Neiva,NE1-in,NE1,in,2019-10-26 8:00:00,25.67,72.67,20.42
Neiva,NE1-in,NE1,in,2019-10-26 12:00:00,29.27,55.23,19.38
Neiva,NE1-in,NE1,in,2019-10-26 16:00:00,30.35,59.13,21.50
Neiva,NE1-in,NE1,in,2019-10-26 20:00:00,28.25,64.07,20.83
Neiva,NE1-in,NE1,in,2019-10-27 0:00:00,26.85,69.56,20.84
Neiva,NE1-in,NE1,in,2019-10-27 4:00:00,25.81,70.42,20.05
Neiva,NE1-in,NE1,in,2019-10-27 8:00:00,25.64,73.44,20.56
Neiva,NE1-in,NE1,in,2019-10-27 12:00:00,28.82,62.36,20.92
Neiva,NE1-in,NE1,in,2019-10-27 16:00:00,27.67,72.23,22.24
Neiva,NE1-in,NE1,in,2019-10-27 20:00:00,26.21,76.28,21.73
Neiva,NE1-in,NE1,in,2019-10-28 0:00:00,25.38,76.88,21.06
Neiva,NE1-in,NE1,in,2019-10-28 4:00:00,24.46,76.93,20.18
Neiva,NE1-in,NE1,in,2019-10-28 8:00:00,24.59,75.75,20.05
Neiva,NE1-in,NE1,in,2019-10-28 12:00:00,29.62,53.02,19.05
Neiva,NE1-in,NE1,in,2019-10-28 16:00:00,31.70,44.52,18.15
Neiva,NE1-in,NE1,in,2019-10-28 20:00:00,29.05,59.47,20.38
Neiva,NE1-in,NE1,in,2019-10-29 0:00:00,27.20,61.15,19.08
Neiva,NE1-in,NE1,in,2019-10-29 4:00:00,25.68,65.83,18.84
Neiva,NE1-in,NE1,in,2019-10-29 8:00:00,25.22,70.10,19.41
Neiva,NE1-in,NE1,in,2019-10-29 12:00:00,29.51,54.68,19.45
Neiva,NE1-in,NE1,in,2019-10-29 16:00:00,30.92,47.87,18.60
Neiva,NE1-in,NE1,in,2019-10-29 20:00:00,28.37,62.98,20.66
Neiva,NE1-in,NE1,in,2019-10-30 0:00:00,27.01,65.12,19.93
Neiva,NE1-in,NE1,in,2019-10-30 4:00:00,26.27,67.37,19.77
Neiva,NE1-in,NE1,in,2019-10-30 8:00:00,26.17,71.02,20.52
Neiva,NE1-in,NE1,in,2019-10-30 12:00:00,29.47,61.52,21.32
Neiva,NE1-in,NE1,in,2019-10-30 16:00:00,30.77,55.86,20.96
Neiva,NE1-in,NE1,in,2019-10-30 20:00:00,28.59,66.71,21.82
Neiva,NE1-in,NE1,in,2019-10-31 0:00:00,26.97,72.80,21.70
Neiva,NE1-in,NE1,in,2019-10-31 4:00:00,25.91,74.34,21.02
Neiva,NE1-in,NE1,in,2019-10-31 8:00:00,25.64,74.26,20.74
Neiva,NE1-in,NE1,in,2019-10-31 12:00:00,26.96,69.49,20.93
Neiva,NE1-in,NE1,in,2019-10-31 16:00:00,28.67,60.83,20.38
Neiva,NE1-in,NE1,in,2019-10-31 20:00:00,26.95,71.86,21.46
Neiva,NE1-in,NE1,in,2019-11-01 0:00:00,25.62,74.44,20.76
Neiva,NE1-in,NE1,in,2019-11-01 4:00:00,24.24,75.03,19.55
Neiva,NE1-in,NE1,in,2019-11-01 8:00:00,24.58,77.56,20.42
Neiva,NE1-in,NE1,in,2019-11-01 12:00:00,29.12,60.39,20.69
Neiva,NE1-in,NE1,in,2019-11-01 16:00:00,31.60,50.30,20.03
Neiva,NE1-in,NE1,in,2019-11-01 20:00:00,29.39,58.54,20.44
Neiva,NE1-in,NE1,in,2019-11-02 0:00:00,27.98,64.12,20.59
Neiva,NE1-in,NE1,in,2019-11-02 4:00:00,26.38,65.79,19.49
Neiva,NE1-in,NE1,in,2019-11-02 8:00:00,25.89,73.20,20.75
Neiva,NE1-in,NE1,in,2019-11-02 12:00:00,28.71,61.61,20.63
Neiva,NE1-in,NE1,in,2019-11-02 16:00:00,30.89,52.24,19.98
Neiva,NE1-in,NE1,in,2019-11-02 20:00:00,29.24,61.74,21.17
Neiva,NE1-in,NE1,in,2019-11-03 0:00:00,27.50,66.21,20.65
Neiva,NE1-in,NE1,in,2019-11-03 4:00:00,26.53,72.84,21.29
Neiva,NE1-in,NE1,in,2019-11-03 8:00:00,25.50,80.45,21.92
Neiva,NE1-in,NE1,in,2019-11-03 12:00:00,27.01,73.79,21.96
Neiva,NE1-in,NE1,in,2019-11-03 16:00:00,29.82,61.97,21.77
Neiva,NE1-in,NE1,in,2019-11-03 20:00:00,27.65,74.13,22.65
Neiva,NE1-in,NE1,in,2019-11-04 0:00:00,26.63,73.71,21.57
Neiva,NE1-in,NE1,in,2019-11-04 4:00:00,25.73,76.96,21.41
Neiva,NE1-in,NE1,in,2019-11-04 8:00:00,25.36,78.01,21.28
Neiva,NE1-in,NE1,in,2019-11-04 12:00:00,27.66,67.66,21.16
Neiva,NE1-in,NE1,in,2019-11-04 16:00:00,29.88,57.88,20.71
Neiva,NE1-in,NE1,in,2019-11-04 20:00:00,27.80,70.12,21.88
Neiva,NE1-in,NE1,in,2019-11-05 0:00:00,26.97,73.50,21.86
Neiva,NE1-in,NE1,in,2019-11-05 4:00:00,25.87,73.91,20.88
Neiva,NE1-in,NE1,in,2019-11-05 8:00:00,26.06,77.89,21.93
Neiva,NE1-in,NE1,in,2019-11-05 12:00:00,29.04,63.31,21.38
Neiva,NE1-in,NE1,in,2019-11-05 16:00:00,30.74,57.45,21.39
Neiva,NE1-in,NE1,in,2019-11-05 20:00:00,28.55,70.23,22.62
Neiva,NE1-in,NE1,in,2019-11-06 0:00:00,27.16,69.77,21.19
Neiva,NE1-in,NE1,in,2019-11-06 4:00:00,26.16,70.53,20.40
Neiva,NE1-in,NE1,in,2019-11-06 8:00:00,25.95,74.34,21.06
Neiva,NE1-in,NE1,in,2019-11-06 12:00:00,29.36,57.84,20.22
Neiva,NE1-in,NE1,in,2019-11-06 16:00:00,30.66,54.30,20.40
Neiva,NE1-in,NE1,in,2019-11-06 20:00:00,29.07,69.20,22.88
Neiva,NE1-in,NE1,in,2019-11-07 0:00:00,27.99,73.67,22.87
Neiva,NE1-in,NE1,in,2019-11-07 4:00:00,26.94,72.07,21.50
Neiva,NE1-in,NE1,in,2019-11-07 8:00:00,26.51,74.13,21.55
Neiva,NE1-in,NE1,in,2019-11-07 12:00:00,29.97,56.02,20.27
Neiva,NE1-in,NE1,in,2019-11-07 16:00:00,32.54,42.27,18.08
Neiva,NE1-in,NE1,in,2019-11-07 20:00:00,30.46,55.26,20.49
Neiva,NE1-in,NE1,in,2019-11-08 0:00:00,29.22,56.52,19.71
Neiva,NE1-in,NE1,in,2019-11-08 4:00:00,28.19,61.56,20.13
Neiva,NE1-in,NE1,in,2019-11-08 8:00:00,27.52,67.79,21.06
Neiva,NE1-in,NE1,in,2019-11-08 12:00:00,30.66,50.61,19.26
Neiva,NE1-in,NE1,in,2019-11-08 16:00:00,32.87,45.29,19.49
Neiva,NE1-in,NE1,in,2019-11-08 20:00:00,30.24,56.10,20.54
Neiva,NE1-in,NE1,in,2019-11-09 0:00:00,29.21,55.13,19.30
Neiva,NE1-in,NE1,in,2019-11-09 4:00:00,28.31,59.13,19.59
Neiva,NE1-in,NE1,in,2019-11-09 8:00:00,28.40,59.82,19.86
Neiva,NE1-in,NE1,in,2019-11-09 12:00:00,30.59,53.46,20.08
Neiva,NE1-in,NE1,in,2019-11-09 16:00:00,32.16,47.41,19.58
Neiva,NE1-in,NE1,in,2019-11-09 20:00:00,30.46,59.70,21.76
Neiva,NE1-in,NE1,in,2019-11-10 0:00:00,28.04,70.85,22.28
Neiva,NE1-in,NE1,in,2019-11-10 4:00:00,27.00,74.76,22.17
Neiva,NE1-in,NE1,in,2019-11-10 8:00:00,26.04,79.00,22.14
Neiva,NE1-in,NE1,in,2019-11-10 12:00:00,28.05,72.92,22.77
Neiva,NE1-in,NE1,in,2019-11-10 16:00:00,29.54,65.46,22.41
Neiva,NE1-in,NE1,in,2019-11-10 20:00:00,27.98,73.40,22.80
Neiva,NE1-in,NE1,in,2019-11-11 0:00:00,27.68,76.08,23.11
Neiva,NE1-in,NE1,in,2019-11-11 4:00:00,25.52,78.73,21.58
Neiva,NE1-in,NE1,in,2019-11-11 8:00:00,24.98,80.50,21.41
Neiva,NE1-in,NE1,in,2019-11-11 12:00:00,26.58,76.10,22.05
Neiva,NE1-in,NE1,in,2019-11-11 16:00:00,28.13,70.13,22.20
Neiva,NE1-in,NE1,in,2019-11-11 20:00:00,26.52,81.16,23.05
Neiva,NE1-in,NE1,in,2019-11-12 0:00:00,26.05,81.22,22.61
Neiva,NE1-in,NE1,in,2019-11-12 4:00:00,25.48,80.84,21.97
Neiva,NE1-in,NE1,in,2019-11-12 8:00:00,25.35,83.59,22.40
Neiva,NE1-in,NE1,in,2019-11-12 12:00:00,26.86,78.58,22.85
Neiva,NE1-in,NE1,in,2019-11-12 16:00:00,27.50,73.76,22.42
Neiva,NE1-in,NE1,in,2019-11-12 20:00:00,26.40,80.62,22.83
Neiva,NE1-in,NE1,in,2019-11-13 0:00:00,25.95,83.54,22.98
Neiva,NE1-in,NE1,in,2019-11-13 4:00:00,25.36,84.09,22.51
Neiva,NE1-in,NE1,in,2019-11-13 8:00:00,24.32,85.37,21.74
Neiva,NE1-in,NE1,in,2019-11-13 12:00:00,24.50,85.06,21.85
Neiva,NE1-in,NE1,in,2019-11-13 16:00:00,25.54,80.84,22.04
Neiva,NE1-in,NE1,in,2019-11-13 20:00:00,24.60,84.65,21.87
Neiva,NE1-in,NE1,in,2019-11-14 0:00:00,24.00,87.51,21.83
Neiva,NE1-in,NE1,in,2019-11-14 4:00:00,24.03,87.37,21.83
Neiva,NE1-in,NE1,in,2019-11-14 8:00:00,24.08,88.40,22.07
Neiva,NE1-in,NE1,in,2019-11-14 12:00:00,27.09,74.32,22.15
Neiva,NE1-in,NE1,in,2019-11-14 16:00:00,26.70,80.23,23.04
Neiva,NE1-in,NE1,in,2019-11-14 20:00:00,25.67,84.09,22.81
Neiva,NE1-in,NE1,in,2019-11-15 0:00:00,24.95,83.93,22.08
Neiva,NE1-in,NE1,in,2019-11-15 4:00:00,24.47,86.72,22.14
